ipa,syl,son,cons,cont,delrel,lat,nas,stri,den,voi,sg,cg,ant,dist,lab,hi,low,fro,ba,rou,reduc,ten,impl,cli,linglab,lon,tonhi,tonce,tonmi,tonris,tonfal,tonconv,stre,strepri
o̤ː˧˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,-,+,0,+,+,-,0,0
o̤ː˧˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,0,+,0,+,+,+,0,0
o̤ː˩˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,-,+,0,+,+,+,0,0
o̤ː˧˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,-,-,0,+,+,-,0,0
o̤ː˥˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,+,+,0,+,+,-,0,0
o̤ː˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,+,-,0,-,-,0,0,0
o̤ː˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,+,+,0,-,-,0,0,0
o̤ː˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,0,+,0,-,-,0,0,0
o̤ː˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,-,+,0,-,-,0,0,0
o̤ː˧˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,0,+,0,+,+,-,0,0
o̤ːˈ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,0,0,0,0,0,0,+,+
o̤ːˌ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,0,0,0,0,0,0,+,-
o̤ː,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,0,0,0,0,0,0,0,0
o̤ː˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,-,-,0,-,-,0,0,0
o̤ː˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,+,-,0,+,-,0,0,0
o̤ː˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,+,+,0,+,-,0,0,0
o̤ː˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,0,+,0,+,-,0,0,0
o̤ː˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,-,+,0,+,-,0,0,0
o̤ː˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,-,-,0,-,+,0,0,0
o̤ː˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,+,-,-,-,+,+,-,+,0,-,0,+,+,+,0,-,+,0,0,0
a̤̥,+,+,-,+,0,-,-,0,0,-,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,0,0,0,0,0,0,0
a̤˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,+,0,-,+,0,0,0
a̤˧˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,-,0,+,+,+,0,0
a̤˧˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,+,0,+,+,+,0,0
a̤˧˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,+,0,+,+,+,0,0
a̤˩˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,+,0,+,+,+,0,0
a̤˧˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,-,0,+,+,-,0,0
a̤˥˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,+,0,+,+,-,0,0
a̤˧˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,+,0,+,+,-,0,0
a̤,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,0,0,0,0,0,0,0
a̤˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,-,0,-,-,0,0,0
a̤˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,+,0,-,-,0,0,0
a̤˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,+,0,-,-,0,0,0
a̤˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,+,0,-,-,0,0,0
a̤˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,-,0,-,-,0,0,0
a̤˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,-,0,+,-,0,0,0
a̤˧˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,+,0,+,+,-,0,0
a̤ˈ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,0,0,0,0,0,+,+
a̤ˌ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,0,0,0,0,0,+,-
a̤˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,+,0,+,-,0,0,0
a̤˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,+,0,+,-,0,0,0
a̤˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,+,0,+,-,0,0,0
a̤˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,-,-,0,-,+,0,0,0
a̤˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,+,+,0,-,+,0,0,0
a̤˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,-,0,+,0,-,+,0,0,0
a̤̥ː,+,+,-,+,0,-,-,0,0,-,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,0,0,0,0,0,0,0
a̤ː˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,+,0,-,+,0,0,0
a̤ː˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,+,0,-,+,0,0,0
a̤ː˧˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,-,0,+,+,+,0,0
a̤ː˧˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,+,0,+,+,+,0,0
a̤ː˧˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,+,0,+,+,+,0,0
a̤ː˩˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,+,0,+,+,+,0,0
a̤ː˥˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,+,0,+,+,-,0,0
a̤ː˧˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,-,0,+,+,-,0,0
a̤ː˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,-,0,-,-,0,0,0
a̤ː˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,+,0,-,-,0,0,0
a̤ː˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,+,0,-,-,0,0,0
a̤ː˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,+,0,-,-,0,0,0
a̤ː˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,-,0,-,-,0,0,0
a̤ː˧˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,+,0,+,+,-,0,0
a̤ː˧˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,+,0,+,+,-,0,0
a̤ːˈ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,0,0,0,0,0,+,+
a̤ːˌ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,0,0,0,0,0,+,-
a̤ː,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,0,0,0,0,0,0,0
a̤ː˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,-,0,+,-,0,0,0
a̤ː˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,+,0,+,-,0,0,0
a̤ː˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,0,+,0,+,-,0,0,0
a̤ː˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,+,0,+,-,0,0,0
a̤ː˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,-,-,0,-,+,0,0,0
a̤ː˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,-,0,-,0,+,+,+,0,-,+,0,0,0
ɐ̤̥,+,+,-,+,0,-,-,0,0,-,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,0,0,0,0,0,0,0
ɐ̤˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,+,0,-,+,0,0,0
ɐ̤˧˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,-,0,+,+,+,0,0
ɐ̤˧˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,+,0,+,+,+,0,0
ɐ̤˧˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,+,0,+,+,+,0,0
ɐ̤˩˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,+,0,+,+,+,0,0
ɐ̤˧˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,-,0,+,+,-,0,0
ɐ̤˥˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,+,0,+,+,-,0,0
ɐ̤˧˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,+,0,+,+,-,0,0
ɐ̤,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,0,0,0,0,0,0,0
ɐ̤˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,-,0,-,-,0,0,0
ɐ̤˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,+,0,-,-,0,0,0
ɐ̤˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,+,0,-,-,0,0,0
ɐ̤˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,+,0,-,-,0,0,0
ɐ̤˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,-,0,-,-,0,0,0
ɐ̤˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,-,0,+,-,0,0,0
ɐ̤˧˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,+,0,+,+,-,0,0
ɐ̤ˈ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,0,0,0,0,0,+,+
ɐ̤ˌ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,0,0,0,0,0,+,-
ɐ̤˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,+,0,+,-,0,0,0
ɐ̤˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,+,0,+,-,0,0,0
ɐ̤˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,+,0,+,-,0,0,0
ɐ̤˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,-,-,0,-,+,0,0,0
ɐ̤˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,+,+,0,-,+,0,0,0
ɐ̤˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,-,0,+,0,-,+,0,0,0
ɐ̤̥ː,+,+,-,+,0,-,-,0,0,-,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,0,0,0,0,0,0,0
ɐ̤ː˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,+,0,-,+,0,0,0
ɐ̤ː˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,+,0,-,+,0,0,0
ɐ̤ː˧˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,-,0,+,+,+,0,0
ɐ̤ː˧˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,+,0,+,+,+,0,0
ɐ̤ː˧˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,+,0,+,+,+,0,0
ɐ̤ː˩˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,+,0,+,+,+,0,0
ɐ̤ː˧˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,-,0,+,+,-,0,0
ɐ̤ːˈ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,0,0,0,0,0,+,+
ɐ̤ː˥˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,+,0,+,+,-,0,0
ɐ̤ː˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,-,0,-,-,0,0,0
ɐ̤ː˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,+,0,-,-,0,0,0
ɐ̤ː˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,+,0,-,-,0,0,0
ɐ̤ː˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,+,0,-,-,0,0,0
ɐ̤ː˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,-,0,-,-,0,0,0
ɐ̤ː˧˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,+,0,+,+,-,0,0
ɐ̤ː˧˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,+,0,+,+,-,0,0
ɐ̤ːˌ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,0,0,0,0,0,+,-
ɐ̤ː,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,0,0,0,0,0,0,0
ɐ̤ː˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,-,0,+,-,0,0,0
ɐ̤ː˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,+,0,+,-,0,0,0
ɐ̤ː˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,0,+,0,+,-,0,0,0
ɐ̤ː˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,+,0,+,-,0,0,0
ɐ̤ː˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,-,-,0,-,+,0,0,0
ɐ̤ː˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,-,-,-,+,0,-,0,+,+,+,0,-,+,0,0,0
æ̤̥,+,+,-,+,0,-,-,0,0,-,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,0,0,0,0,0,0,0
æ̤˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,+,0,-,+,0,0,0
æ̤˧˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,-,0,+,+,+,0,0
æ̤˩˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,+,0,+,+,+,0,0
æ̤˧˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,+,0,+,+,+,0,0
æ̤˧˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,+,0,+,+,+,0,0
æ̤˧˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,-,0,+,+,-,0,0
æ̤˥˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,+,0,+,+,-,0,0
æ̤˧˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,+,0,+,+,-,0,0
æ̤,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,0,0,0,0,0,0,0
æ̤˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,-,0,-,-,0,0,0
æ̤˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,+,0,-,-,0,0,0
æ̤˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,+,0,-,-,0,0,0
æ̤˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,+,0,-,-,0,0,0
æ̤˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,-,0,-,-,0,0,0
æ̤˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,-,0,+,-,0,0,0
æ̤˧˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,+,0,+,+,-,0,0
æ̤ˈ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,0,0,0,0,0,+,+
æ̤ˌ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,0,0,0,0,0,+,-
æ̤˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,+,0,+,-,0,0,0
æ̤˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,+,0,+,-,0,0,0
æ̤˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,+,0,+,-,0,0,0
æ̤˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,-,-,0,-,+,0,0,0
æ̤˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,+,+,0,-,+,0,0,0
æ̤˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,-,0,+,0,-,+,0,0,0
æ̤̥ː,+,+,-,+,0,-,-,0,0,-,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,0,0,0,0,0,0,0
æ̤ː˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,+,0,-,+,0,0,0
æ̤ː˧˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,-,0,+,+,+,0,0
æ̤ː˧˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,+,0,+,+,+,0,0
æ̤ː˧˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,+,0,+,+,+,0,0
æ̤ː˩˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,+,0,+,+,+,0,0
æ̤ː˧˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,-,0,+,+,-,0,0
æ̤ː˥˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,+,0,+,+,-,0,0
æ̤ː˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,-,0,-,-,0,0,0
æ̤ː˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,+,0,-,-,0,0,0
æ̤ː˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,+,0,-,-,0,0,0
æ̤ː˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,+,0,-,-,0,0,0
æ̤ː˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,-,0,-,-,0,0,0
æ̤ː˧˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,+,0,+,+,-,0,0
æ̤ː˧˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,+,0,+,+,-,0,0
æ̤ːˈ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,0,0,0,0,0,+,+
æ̤ːˌ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,0,0,0,0,0,+,-
æ̤ː,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,0,0,0,0,0,0,0
æ̤ː˩˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,-,0,+,-,0,0,0
æ̤ː˧˥,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,+,0,+,-,0,0,0
æ̤ː˨˦,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,+,0,+,-,0,0,0
æ̤ː˦˨,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,0,+,0,-,+,0,0,0
æ̤ː˩˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,+,0,+,-,0,0,0
æ̤ː˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,-,-,0,-,+,0,0,0
æ̤ː˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,-,-,+,0,-,0,+,+,+,0,-,+,0,0,0
ɶ̤͑,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,+,-,+,-,-,0,-,0,-,0,0,0,0,0,0,0,0
ə̤ˤ,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,+,0,+,-,0,-,0,-,0,0,0,0,0,0,0,0
ə̤ˤː,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,+,0,+,-,0,-,0,+,0,0,0,0,0,0,0,0
ɑ̤̥,+,+,-,+,0,-,-,0,0,-,+,-,0,0,-,-,+,-,+,-,-,-,0,-,0,-,0,0,0,0,0,0,0,0
ɑ̤˧˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,+,-,-,-,0,-,0,-,-,+,0,-,+,0,0,0
ɑ̤˧˥˩,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,+,-,-,-,0,-,0,-,+,-,0,+,+,+,0,0
ɑ̤˧˥˧,+,+,-,+,0,-,-,0,0,+,+,-,0,0,-,-,+,-,+,-,-,-,0,-,0,-,+,+,0,+,+,+,0,0
